,wav_path,phn_path,length
2259,TRAIN/DR4/MJLS0/SX376.WAV.wav,TRAIN/DR4/MJLS0/SX376.PHN,48436
2260,TRAIN/DR4/MJMM0/SA1.WAV.wav,TRAIN/DR4/MJMM0/SA1.PHN,46285
2261,TRAIN/DR4/MJMM0/SA2.WAV.wav,TRAIN/DR4/MJMM0/SA2.PHN,37274
2262,TRAIN/DR4/MJMM0/SI1255.WAV.wav,TRAIN/DR4/MJMM0/SI1255.PHN,67892
2263,TRAIN/DR4/MJMM0/SI1885.WAV.wav,TRAIN/DR4/MJMM0/SI1885.PHN,33485
2264,TRAIN/DR4/MJMM0/SI625.WAV.wav,TRAIN/DR4/MJMM0/SI625.PHN,37684
2265,TRAIN/DR4/MJMM0/SX175.WAV.wav,TRAIN/DR4/MJMM0/SX175.PHN,65536
2266,TRAIN/DR4/MJMM0/SX265.WAV.wav,TRAIN/DR4/MJMM0/SX265.PHN,46080
2267,TRAIN/DR4/MJMM0/SX355.WAV.wav,TRAIN/DR4/MJMM0/SX355.PHN,37581
2268,TRAIN/DR4/MJMM0/SX445.WAV.wav,TRAIN/DR4/MJMM0/SX445.PHN,33690
2269,TRAIN/DR4/MJMM0/SX85.WAV.wav,TRAIN/DR4/MJMM0/SX85.PHN,36660
2270,TRAIN/DR4/MJPM1/SA1.WAV.wav,TRAIN/DR4/MJPM1/SA1.PHN,50791
2271,TRAIN/DR4/MJPM1/SA2.WAV.wav,TRAIN/DR4/MJPM1/SA2.PHN,43828
2272,TRAIN/DR4/MJPM1/SI1897.WAV.wav,TRAIN/DR4/MJPM1/SI1897.PHN,22733
2273,TRAIN/DR4/MJPM1/SI2280.WAV.wav,TRAIN/DR4/MJPM1/SI2280.PHN,30618
2274,TRAIN/DR4/MJPM1/SI761.WAV.wav,TRAIN/DR4/MJPM1/SI761.PHN,63181
2275,TRAIN/DR4/MJPM1/SX131.WAV.wav,TRAIN/DR4/MJPM1/SX131.PHN,35328
2276,TRAIN/DR4/MJPM1/SX221.WAV.wav,TRAIN/DR4/MJPM1/SX221.PHN,48948
2277,TRAIN/DR4/MJPM1/SX311.WAV.wav,TRAIN/DR4/MJPM1/SX311.PHN,77005
2278,TRAIN/DR4/MJPM1/SX401.WAV.wav,TRAIN/DR4/MJPM1/SX401.PHN,47002
2279,TRAIN/DR4/MJPM1/SX41.WAV.wav,TRAIN/DR4/MJPM1/SX41.PHN,59290
2280,TRAIN/DR4/MJRH0/SA1.WAV.wav,TRAIN/DR4/MJRH0/SA1.PHN,51200
2281,TRAIN/DR4/MJRH0/SA2.WAV.wav,TRAIN/DR4/MJRH0/SA2.PHN,41472
2282,TRAIN/DR4/MJRH0/SI1125.WAV.wav,TRAIN/DR4/MJRH0/SI1125.PHN,40756
2283,TRAIN/DR4/MJRH0/SI1755.WAV.wav,TRAIN/DR4/MJRH0/SI1755.PHN,48743
2284,TRAIN/DR4/MJRH0/SI1840.WAV.wav,TRAIN/DR4/MJRH0/SI1840.PHN,75981
2285,TRAIN/DR4/MJRH0/SX135.WAV.wav,TRAIN/DR4/MJRH0/SX135.PHN,53146
2286,TRAIN/DR4/MJRH0/SX225.WAV.wav,TRAIN/DR4/MJRH0/SX225.PHN,32564
2287,TRAIN/DR4/MJRH0/SX315.WAV.wav,TRAIN/DR4/MJRH0/SX315.PHN,47514
2288,TRAIN/DR4/MJRH0/SX405.WAV.wav,TRAIN/DR4/MJRH0/SX405.PHN,43316
2289,TRAIN/DR4/MJRH0/SX45.WAV.wav,TRAIN/DR4/MJRH0/SX45.PHN,45261
2290,TRAIN/DR4/MJSR0/SA1.WAV.wav,TRAIN/DR4/MJSR0/SA1.PHN,64000
2291,TRAIN/DR4/MJSR0/SA2.WAV.wav,TRAIN/DR4/MJSR0/SA2.PHN,47104
2292,TRAIN/DR4/MJSR0/SI1424.WAV.wav,TRAIN/DR4/MJSR0/SI1424.PHN,59392
2293,TRAIN/DR4/MJSR0/SI2054.WAV.wav,TRAIN/DR4/MJSR0/SI2054.PHN,80999
2294,TRAIN/DR4/MJSR0/SI794.WAV.wav,TRAIN/DR4/MJSR0/SI794.PHN,82944
2295,TRAIN/DR4/MJSR0/SX164.WAV.wav,TRAIN/DR4/MJSR0/SX164.PHN,55604
2296,TRAIN/DR4/MJSR0/SX254.WAV.wav,TRAIN/DR4/MJSR0/SX254.PHN,48845
2297,TRAIN/DR4/MJSR0/SX344.WAV.wav,TRAIN/DR4/MJSR0/SX344.PHN,48845
2298,TRAIN/DR4/MJSR0/SX434.WAV.wav,TRAIN/DR4/MJSR0/SX434.PHN,52429
2299,TRAIN/DR4/MJSR0/SX74.WAV.wav,TRAIN/DR4/MJSR0/SX74.PHN,58676
2300,TRAIN/DR4/MJWS0/SA1.WAV.wav,TRAIN/DR4/MJWS0/SA1.PHN,52736
2301,TRAIN/DR4/MJWS0/SA2.WAV.wav,TRAIN/DR4/MJWS0/SA2.PHN,47616
2302,TRAIN/DR4/MJWS0/SI1143.WAV.wav,TRAIN/DR4/MJWS0/SI1143.PHN,40551
2303,TRAIN/DR4/MJWS0/SI1773.WAV.wav,TRAIN/DR4/MJWS0/SI1773.PHN,43520
2304,TRAIN/DR4/MJWS0/SI513.WAV.wav,TRAIN/DR4/MJWS0/SI513.PHN,44749
2305,TRAIN/DR4/MJWS0/SX153.WAV.wav,TRAIN/DR4/MJWS0/SX153.PHN,61440
2306,TRAIN/DR4/MJWS0/SX243.WAV.wav,TRAIN/DR4/MJWS0/SX243.PHN,51815
2307,TRAIN/DR4/MJWS0/SX333.WAV.wav,TRAIN/DR4/MJWS0/SX333.PHN,68916
2308,TRAIN/DR4/MJWS0/SX423.WAV.wav,TRAIN/DR4/MJWS0/SX423.PHN,62055
2309,TRAIN/DR4/MJWS0/SX63.WAV.wav,TRAIN/DR4/MJWS0/SX63.PHN,42906
2310,TRAIN/DR4/MJXL0/SA1.WAV.wav,TRAIN/DR4/MJXL0/SA1.PHN,54989
2311,TRAIN/DR4/MJXL0/SA2.WAV.wav,TRAIN/DR4/MJXL0/SA2.PHN,47002
2312,TRAIN/DR4/MJXL0/SI1172.WAV.wav,TRAIN/DR4/MJXL0/SI1172.PHN,77312
2313,TRAIN/DR4/MJXL0/SI1795.WAV.wav,TRAIN/DR4/MJXL0/SI1795.PHN,27648
2314,TRAIN/DR4/MJXL0/SI542.WAV.wav,TRAIN/DR4/MJXL0/SI542.PHN,45773
2315,TRAIN/DR4/MJXL0/SX182.WAV.wav,TRAIN/DR4/MJXL0/SX182.PHN,38093
2316,TRAIN/DR4/MJXL0/SX272.WAV.wav,TRAIN/DR4/MJXL0/SX272.PHN,45159
2317,TRAIN/DR4/MJXL0/SX362.WAV.wav,TRAIN/DR4/MJXL0/SX362.PHN,60724
2318,TRAIN/DR4/MJXL0/SX452.WAV.wav,TRAIN/DR4/MJXL0/SX452.PHN,61952
2319,TRAIN/DR4/MJXL0/SX92.WAV.wav,TRAIN/DR4/MJXL0/SX92.PHN,47309
2320,TRAIN/DR4/MKAM0/SA1.WAV.wav,TRAIN/DR4/MKAM0/SA1.PHN,53965
2321,TRAIN/DR4/MKAM0/SA2.WAV.wav,TRAIN/DR4/MKAM0/SA2.PHN,45261
2322,TRAIN/DR4/MKAM0/SI1250.WAV.wav,TRAIN/DR4/MKAM0/SI1250.PHN,70554
2323,TRAIN/DR4/MKAM0/SI1316.WAV.wav,TRAIN/DR4/MKAM0/SI1316.PHN,46285
2324,TRAIN/DR4/MKAM0/SI1465.WAV.wav,TRAIN/DR4/MKAM0/SI1465.PHN,81306
2325,TRAIN/DR4/MKAM0/SX146.WAV.wav,TRAIN/DR4/MKAM0/SX146.PHN,39936
2326,TRAIN/DR4/MKAM0/SX236.WAV.wav,TRAIN/DR4/MKAM0/SX236.PHN,39936
2327,TRAIN/DR4/MKAM0/SX326.WAV.wav,TRAIN/DR4/MKAM0/SX326.PHN,49869
2328,TRAIN/DR4/MKAM0/SX416.WAV.wav,TRAIN/DR4/MKAM0/SX416.PHN,41063
2329,TRAIN/DR4/MKAM0/SX56.WAV.wav,TRAIN/DR4/MKAM0/SX56.PHN,45568
2330,TRAIN/DR4/MLBC0/SA1.WAV.wav,TRAIN/DR4/MLBC0/SA1.PHN,57140
2331,TRAIN/DR4/MLBC0/SA2.WAV.wav,TRAIN/DR4/MLBC0/SA2.PHN,41472
2332,TRAIN/DR4/MLBC0/SI1239.WAV.wav,TRAIN/DR4/MLBC0/SI1239.PHN,65332
2333,TRAIN/DR4/MLBC0/SI1869.WAV.wav,TRAIN/DR4/MLBC0/SI1869.PHN,33588
2334,TRAIN/DR4/MLBC0/SI609.WAV.wav,TRAIN/DR4/MLBC0/SI609.PHN,62055
2335,TRAIN/DR4/MLBC0/SX159.WAV.wav,TRAIN/DR4/MLBC0/SX159.PHN,44442
2336,TRAIN/DR4/MLBC0/SX249.WAV.wav,TRAIN/DR4/MLBC0/SX249.PHN,38298
2337,TRAIN/DR4/MLBC0/SX339.WAV.wav,TRAIN/DR4/MLBC0/SX339.PHN,39527
2338,TRAIN/DR4/MLBC0/SX429.WAV.wav,TRAIN/DR4/MLBC0/SX429.PHN,47412
2339,TRAIN/DR4/MLBC0/SX69.WAV.wav,TRAIN/DR4/MLBC0/SX69.PHN,43213
2340,TRAIN/DR4/MLEL0/SA1.WAV.wav,TRAIN/DR4/MLEL0/SA1.PHN,59700
2341,TRAIN/DR4/MLEL0/SA2.WAV.wav,TRAIN/DR4/MLEL0/SA2.PHN,53965
2342,TRAIN/DR4/MLEL0/SI1246.WAV.wav,TRAIN/DR4/MLEL0/SI1246.PHN,52941
2343,TRAIN/DR4/MLEL0/SI1876.WAV.wav,TRAIN/DR4/MLEL0/SI1876.PHN,36762
2344,TRAIN/DR4/MLEL0/SI616.WAV.wav,TRAIN/DR4/MLEL0/SI616.PHN,75674
2345,TRAIN/DR4/MLEL0/SX166.WAV.wav,TRAIN/DR4/MLEL0/SX166.PHN,68301
2346,TRAIN/DR4/MLEL0/SX256.WAV.wav,TRAIN/DR4/MLEL0/SX256.PHN,55808
2347,TRAIN/DR4/MLEL0/SX346.WAV.wav,TRAIN/DR4/MLEL0/SX346.PHN,54375
2348,TRAIN/DR4/MLEL0/SX436.WAV.wav,TRAIN/DR4/MLEL0/SX436.PHN,46285
2349,TRAIN/DR4/MLEL0/SX76.WAV.wav,TRAIN/DR4/MLEL0/SX76.PHN,53863
2350,TRAIN/DR4/MLJC0/SA1.WAV.wav,TRAIN/DR4/MLJC0/SA1.PHN,57959
2351,TRAIN/DR4/MLJC0/SA2.WAV.wav,TRAIN/DR4/MLJC0/SA2.PHN,48538
2352,TRAIN/DR4/MLJC0/SI1225.WAV.wav,TRAIN/DR4/MLJC0/SI1225.PHN,86733
2353,TRAIN/DR4/MLJC0/SI1855.WAV.wav,TRAIN/DR4/MLJC0/SI1855.PHN,31744
2354,TRAIN/DR4/MLJC0/SI595.WAV.wav,TRAIN/DR4/MLJC0/SI595.PHN,44954
2355,TRAIN/DR4/MLJC0/SX145.WAV.wav,TRAIN/DR4/MLJC0/SX145.PHN,47412
2356,TRAIN/DR4/MLJC0/SX235.WAV.wav,TRAIN/DR4/MLJC0/SX235.PHN,47514
2357,TRAIN/DR4/MLJC0/SX325.WAV.wav,TRAIN/DR4/MLJC0/SX325.PHN,42292
2358,TRAIN/DR4/MLJC0/SX415.WAV.wav,TRAIN/DR4/MLJC0/SX415.PHN,43520
2359,TRAIN/DR4/MLJC0/SX55.WAV.wav,TRAIN/DR4/MLJC0/SX55.PHN,43520
2360,TRAIN/DR4/MLJH0/SA1.WAV.wav,TRAIN/DR4/MLJH0/SA1.PHN,66663
2361,TRAIN/DR4/MLJH0/SA2.WAV.wav,TRAIN/DR4/MLJH0/SA2.PHN,68916
2362,TRAIN/DR4/MLJH0/SI1324.WAV.wav,TRAIN/DR4/MLJH0/SI1324.PHN,54580
2363,TRAIN/DR4/MLJH0/SI1422.WAV.wav,TRAIN/DR4/MLJH0/SI1422.PHN,106394
2364,TRAIN/DR4/MLJH0/SI694.WAV.wav,TRAIN/DR4/MLJH0/SI694.PHN,72602
2365,TRAIN/DR4/MLJH0/SX154.WAV.wav,TRAIN/DR4/MLJH0/SX154.PHN,53248
2366,TRAIN/DR4/MLJH0/SX244.WAV.wav,TRAIN/DR4/MLJH0/SX244.PHN,66356
2367,TRAIN/DR4/MLJH0/SX334.WAV.wav,TRAIN/DR4/MLJH0/SX334.PHN,49152
2368,TRAIN/DR4/MLJH0/SX424.WAV.wav,TRAIN/DR4/MLJH0/SX424.PHN,57856
2369,TRAIN/DR4/MLJH0/SX64.WAV.wav,TRAIN/DR4/MLJH0/SX64.PHN,49152
2370,TRAIN/DR4/MLSH0/SA1.WAV.wav,TRAIN/DR4/MLSH0/SA1.PHN,58368
2371,TRAIN/DR4/MLSH0/SA2.WAV.wav,TRAIN/DR4/MLSH0/SA2.PHN,39629
2372,TRAIN/DR4/MLSH0/SI1417.WAV.wav,TRAIN/DR4/MLSH0/SI1417.PHN,68506
2373,TRAIN/DR4/MLSH0/SI2047.WAV.wav,TRAIN/DR4/MLSH0/SI2047.PHN,44647
2374,TRAIN/DR4/MLSH0/SI787.WAV.wav,TRAIN/DR4/MLSH0/SI787.PHN,45261
2375,TRAIN/DR4/MLSH0/SX157.WAV.wav,TRAIN/DR4/MLSH0/SX157.PHN,40858
2376,TRAIN/DR4/MLSH0/SX247.WAV.wav,TRAIN/DR4/MLSH0/SX247.PHN,69837
2377,TRAIN/DR4/MLSH0/SX337.WAV.wav,TRAIN/DR4/MLSH0/SX337.PHN,46592
2378,TRAIN/DR4/MLSH0/SX427.WAV.wav,TRAIN/DR4/MLSH0/SX427.PHN,39117
2379,TRAIN/DR4/MLSH0/SX67.WAV.wav,TRAIN/DR4/MLSH0/SX67.PHN,54887
2380,TRAIN/DR4/MMBS0/SA1.WAV.wav,TRAIN/DR4/MMBS0/SA1.PHN,57652
2381,TRAIN/DR4/MMBS0/SA2.WAV.wav,TRAIN/DR4/MMBS0/SA2.PHN,43008
2382,TRAIN/DR4/MMBS0/SI1151.WAV.wav,TRAIN/DR4/MMBS0/SI1151.PHN,37274
2383,TRAIN/DR4/MMBS0/SI1781.WAV.wav,TRAIN/DR4/MMBS0/SI1781.PHN,32461
2384,TRAIN/DR4/MMBS0/SI521.WAV.wav,TRAIN/DR4/MMBS0/SI521.PHN,76391
2385,TRAIN/DR4/MMBS0/SX161.WAV.wav,TRAIN/DR4/MMBS0/SX161.PHN,68506
2386,TRAIN/DR4/MMBS0/SX251.WAV.wav,TRAIN/DR4/MMBS0/SX251.PHN,62669
2387,TRAIN/DR4/MMBS0/SX341.WAV.wav,TRAIN/DR4/MMBS0/SX341.PHN,53351
2388,TRAIN/DR4/MMBS0/SX431.WAV.wav,TRAIN/DR4/MMBS0/SX431.PHN,56832
2389,TRAIN/DR4/MMBS0/SX71.WAV.wav,TRAIN/DR4/MMBS0/SX71.PHN,47719
2390,TRAIN/DR4/MMDM0/SA1.WAV.wav,TRAIN/DR4/MMDM0/SA1.PHN,50586
2391,TRAIN/DR4/MMDM0/SA2.WAV.wav,TRAIN/DR4/MMDM0/SA2.PHN,40448
2392,TRAIN/DR4/MMDM0/SI1311.WAV.wav,TRAIN/DR4/MMDM0/SI1311.PHN,86631
2393,TRAIN/DR4/MMDM0/SI1941.WAV.wav,TRAIN/DR4/MMDM0/SI1941.PHN,29799
2394,TRAIN/DR4/MMDM0/SI681.WAV.wav,TRAIN/DR4/MMDM0/SI681.PHN,39936
2395,TRAIN/DR4/MMDM0/SX141.WAV.wav,TRAIN/DR4/MMDM0/SX141.PHN,50586
2396,TRAIN/DR4/MMDM0/SX231.WAV.wav,TRAIN/DR4/MMDM0/SX231.PHN,25908
2397,TRAIN/DR4/MMDM0/SX321.WAV.wav,TRAIN/DR4/MMDM0/SX321.PHN,57242
2398,TRAIN/DR4/MMDM0/SX411.WAV.wav,TRAIN/DR4/MMDM0/SX411.PHN,56116
2399,TRAIN/DR4/MMDM0/SX51.WAV.wav,TRAIN/DR4/MMDM0/SX51.PHN,44749
2400,TRAIN/DR4/MMGC0/SA1.WAV.wav,TRAIN/DR4/MMGC0/SA1.PHN,47412
2401,TRAIN/DR4/MMGC0/SA2.WAV.wav,TRAIN/DR4/MMGC0/SA2.PHN,47514
2402,TRAIN/DR4/MMGC0/SI1305.WAV.wav,TRAIN/DR4/MMGC0/SI1305.PHN,67789
2403,TRAIN/DR4/MMGC0/SI1935.WAV.wav,TRAIN/DR4/MMGC0/SI1935.PHN,53351
2404,TRAIN/DR4/MMGC0/SI2184.WAV.wav,TRAIN/DR4/MMGC0/SI2184.PHN,29696
2405,TRAIN/DR4/MMGC0/SX135.WAV.wav,TRAIN/DR4/MMGC0/SX135.PHN,45466
2406,TRAIN/DR4/MMGC0/SX225.WAV.wav,TRAIN/DR4/MMGC0/SX225.PHN,34612
2407,TRAIN/DR4/MMGC0/SX315.WAV.wav,TRAIN/DR4/MMGC0/SX315.PHN,46388
2408,TRAIN/DR4/MMGC0/SX405.WAV.wav,TRAIN/DR4/MMGC0/SX405.PHN,37888
2409,TRAIN/DR4/MMGC0/SX45.WAV.wav,TRAIN/DR4/MMGC0/SX45.PHN,41882
2410,TRAIN/DR4/MNET0/SA1.WAV.wav,TRAIN/DR4/MNET0/SA1.PHN,60928
2411,TRAIN/DR4/MNET0/SA2.WAV.wav,TRAIN/DR4/MNET0/SA2.PHN,40244
2412,TRAIN/DR4/MNET0/SI1446.WAV.wav,TRAIN/DR4/MNET0/SI1446.PHN,61850
2413,TRAIN/DR4/MNET0/SI2076.WAV.wav,TRAIN/DR4/MNET0/SI2076.PHN,26624
2414,TRAIN/DR4/MNET0/SI816.WAV.wav,TRAIN/DR4/MNET0/SI816.PHN,45773
2415,TRAIN/DR4/MNET0/SX186.WAV.wav,TRAIN/DR4/MNET0/SX186.PHN,35840
2416,TRAIN/DR4/MNET0/SX276.WAV.wav,TRAIN/DR4/MNET0/SX276.PHN,36148
2417,TRAIN/DR4/MNET0/SX366.WAV.wav,TRAIN/DR4/MNET0/SX366.PHN,54784
2418,TRAIN/DR4/MNET0/SX6.WAV.wav,TRAIN/DR4/MNET0/SX6.PHN,33485
2419,TRAIN/DR4/MNET0/SX96.WAV.wav,TRAIN/DR4/MNET0/SX96.PHN,43623
2420,TRAIN/DR4/MPEB0/SA1.WAV.wav,TRAIN/DR4/MPEB0/SA1.PHN,45773
2421,TRAIN/DR4/MPEB0/SA2.WAV.wav,TRAIN/DR4/MPEB0/SA2.PHN,42496
2422,TRAIN/DR4/MPEB0/SI1034.WAV.wav,TRAIN/DR4/MPEB0/SI1034.PHN,23348
2423,TRAIN/DR4/MPEB0/SI1860.WAV.wav,TRAIN/DR4/MPEB0/SI1860.PHN,26624
2424,TRAIN/DR4/MPEB0/SI600.WAV.wav,TRAIN/DR4/MPEB0/SI600.PHN,67277
2425,TRAIN/DR4/MPEB0/SX150.WAV.wav,TRAIN/DR4/MPEB0/SX150.PHN,36352
2426,TRAIN/DR4/MPEB0/SX240.WAV.wav,TRAIN/DR4/MPEB0/SX240.PHN,42189
2427,TRAIN/DR4/MPEB0/SX330.WAV.wav,TRAIN/DR4/MPEB0/SX330.PHN,47821
2428,TRAIN/DR4/MPEB0/SX420.WAV.wav,TRAIN/DR4/MPEB0/SX420.PHN,55399
2429,TRAIN/DR4/MPEB0/SX60.WAV.wav,TRAIN/DR4/MPEB0/SX60.PHN,52020
2430,TRAIN/DR4/MPRK0/SA1.WAV.wav,TRAIN/DR4/MPRK0/SA1.PHN,74445
2431,TRAIN/DR4/MPRK0/SA2.WAV.wav,TRAIN/DR4/MPRK0/SA2.PHN,61133
2432,TRAIN/DR4/MPRK0/SI1097.WAV.wav,TRAIN/DR4/MPRK0/SI1097.PHN,96359
2433,TRAIN/DR4/MPRK0/SI1727.WAV.wav,TRAIN/DR4/MPRK0/SI1727.PHN,42906
2434,TRAIN/DR4/MPRK0/SI467.WAV.wav,TRAIN/DR4/MPRK0/SI467.PHN,67584
2435,TRAIN/DR4/MPRK0/SX107.WAV.wav,TRAIN/DR4/MPRK0/SX107.PHN,48538
2436,TRAIN/DR4/MPRK0/SX17.WAV.wav,TRAIN/DR4/MPRK0/SX17.PHN,52429
2437,TRAIN/DR4/MPRK0/SX197.WAV.wav,TRAIN/DR4/MPRK0/SX197.PHN,41882
2438,TRAIN/DR4/MPRK0/SX287.WAV.wav,TRAIN/DR4/MPRK0/SX287.PHN,65741
2439,TRAIN/DR4/MPRK0/SX377.WAV.wav,TRAIN/DR4/MPRK0/SX377.PHN,54989
2440,TRAIN/DR4/MPRT0/SA1.WAV.wav,TRAIN/DR4/MPRT0/SA1.PHN,49357
2441,TRAIN/DR4/MPRT0/SA2.WAV.wav,TRAIN/DR4/MPRT0/SA2.PHN,38605
2442,TRAIN/DR4/MPRT0/SI1210.WAV.wav,TRAIN/DR4/MPRT0/SI1210.PHN,62976
2443,TRAIN/DR4/MPRT0/SI495.WAV.wav,TRAIN/DR4/MPRT0/SI495.PHN,27853
2444,TRAIN/DR4/MPRT0/SI580.WAV.wav,TRAIN/DR4/MPRT0/SI580.PHN,44852
2445,TRAIN/DR4/MPRT0/SX130.WAV.wav,TRAIN/DR4/MPRT0/SX130.PHN,34816
2446,TRAIN/DR4/MPRT0/SX220.WAV.wav,TRAIN/DR4/MPRT0/SX220.PHN,53556
2447,TRAIN/DR4/MPRT0/SX310.WAV.wav,TRAIN/DR4/MPRT0/SX310.PHN,37684
2448,TRAIN/DR4/MPRT0/SX40.WAV.wav,TRAIN/DR4/MPRT0/SX40.PHN,46285
2449,TRAIN/DR4/MPRT0/SX400.WAV.wav,TRAIN/DR4/MPRT0/SX400.PHN,38605
2450,TRAIN/DR4/MRAB1/SA1.WAV.wav,TRAIN/DR4/MRAB1/SA1.PHN,50586
2451,TRAIN/DR4/MRAB1/SA2.WAV.wav,TRAIN/DR4/MRAB1/SA2.PHN,42087
2452,TRAIN/DR4/MRAB1/SI1478.WAV.wav,TRAIN/DR4/MRAB1/SI1478.PHN,48231
2453,TRAIN/DR4/MRAB1/SI2108.WAV.wav,TRAIN/DR4/MRAB1/SI2108.PHN,43111
2454,TRAIN/DR4/MRAB1/SI848.WAV.wav,TRAIN/DR4/MRAB1/SI848.PHN,65844
2455,TRAIN/DR4/MRAB1/SX128.WAV.wav,TRAIN/DR4/MRAB1/SX128.PHN,40756
2456,TRAIN/DR4/MRAB1/SX218.WAV.wav,TRAIN/DR4/MRAB1/SX218.PHN,48333
2457,TRAIN/DR4/MRAB1/SX308.WAV.wav,TRAIN/DR4/MRAB1/SX308.PHN,51200
2458,TRAIN/DR4/MRAB1/SX38.WAV.wav,TRAIN/DR4/MRAB1/SX38.PHN,48743
2459,TRAIN/DR4/MRAB1/SX398.WAV.wav,TRAIN/DR4/MRAB1/SX398.PHN,50279
2460,TRAIN/DR4/MRFL0/SA1.WAV.wav,TRAIN/DR4/MRFL0/SA1.PHN,58778
2461,TRAIN/DR4/MRFL0/SA2.WAV.wav,TRAIN/DR4/MRFL0/SA2.PHN,46695
2462,TRAIN/DR4/MRFL0/SI1156.WAV.wav,TRAIN/DR4/MRFL0/SI1156.PHN,74752
2463,TRAIN/DR4/MRFL0/SI1786.WAV.wav,TRAIN/DR4/MRFL0/SI1786.PHN,34100
2464,TRAIN/DR4/MRFL0/SI526.WAV.wav,TRAIN/DR4/MRFL0/SI526.PHN,65946
2465,TRAIN/DR4/MRFL0/SX166.WAV.wav,TRAIN/DR4/MRFL0/SX166.PHN,67687
2466,TRAIN/DR4/MRFL0/SX256.WAV.wav,TRAIN/DR4/MRFL0/SX256.PHN,45978
2467,TRAIN/DR4/MRFL0/SX346.WAV.wav,TRAIN/DR4/MRFL0/SX346.PHN,60519
2468,TRAIN/DR4/MRFL0/SX436.WAV.wav,TRAIN/DR4/MRFL0/SX436.PHN,36352
2469,TRAIN/DR4/MRFL0/SX76.WAV.wav,TRAIN/DR4/MRFL0/SX76.PHN,51303
2470,TRAIN/DR4/MRGM0/SA1.WAV.wav,TRAIN/DR4/MRGM0/SA1.PHN,63181
2471,TRAIN/DR4/MRGM0/SA2.WAV.wav,TRAIN/DR4/MRGM0/SA2.PHN,54682
2472,TRAIN/DR4/MRGM0/SI1162.WAV.wav,TRAIN/DR4/MRGM0/SI1162.PHN,52020
2473,TRAIN/DR4/MRGM0/SI1792.WAV.wav,TRAIN/DR4/MRGM0/SI1792.PHN,59290
2474,TRAIN/DR4/MRGM0/SI532.WAV.wav,TRAIN/DR4/MRGM0/SI532.PHN,76800
2475,TRAIN/DR4/MRGM0/SX172.WAV.wav,TRAIN/DR4/MRGM0/SX172.PHN,65229
2476,TRAIN/DR4/MRGM0/SX262.WAV.wav,TRAIN/DR4/MRGM0/SX262.PHN,47514
2477,TRAIN/DR4/MRGM0/SX416.WAV.wav,TRAIN/DR4/MRGM0/SX416.PHN,45466
2478,TRAIN/DR4/MRGM0/SX442.WAV.wav,TRAIN/DR4/MRGM0/SX442.PHN,83354
2479,TRAIN/DR4/MRGM0/SX82.WAV.wav,TRAIN/DR4/MRGM0/SX82.PHN,46695
2480,TRAIN/DR4/MRSP0/SA1.WAV.wav,TRAIN/DR4/MRSP0/SA1.PHN,53658
2481,TRAIN/DR4/MRSP0/SA2.WAV.wav,TRAIN/DR4/MRSP0/SA2.PHN,43213
2482,TRAIN/DR4/MRSP0/SI1429.WAV.wav,TRAIN/DR4/MRSP0/SI1429.PHN,79565
2483,TRAIN/DR4/MRSP0/SI2059.WAV.wav,TRAIN/DR4/MRSP0/SI2059.PHN,51712
2484,TRAIN/DR4/MRSP0/SI799.WAV.wav,TRAIN/DR4/MRSP0/SI799.PHN,48436
2485,TRAIN/DR4/MRSP0/SX169.WAV.wav,TRAIN/DR4/MRSP0/SX169.PHN,53351
2486,TRAIN/DR4/MRSP0/SX196.WAV.wav,TRAIN/DR4/MRSP0/SX196.PHN,28877
2487,TRAIN/DR4/MRSP0/SX259.WAV.wav,TRAIN/DR4/MRSP0/SX259.PHN,46900
2488,TRAIN/DR4/MRSP0/SX439.WAV.wav,TRAIN/DR4/MRSP0/SX439.PHN,60109
2489,TRAIN/DR4/MRSP0/SX79.WAV.wav,TRAIN/DR4/MRSP0/SX79.PHN,40448
2490,TRAIN/DR4/MSFH0/SA1.WAV.wav,TRAIN/DR4/MSFH0/SA1.PHN,81818
2491,TRAIN/DR4/MSFH0/SA2.WAV.wav,TRAIN/DR4/MSFH0/SA2.PHN,55706
2492,TRAIN/DR4/MSFH0/SI1216.WAV.wav,TRAIN/DR4/MSFH0/SI1216.PHN,53351
2493,TRAIN/DR4/MSFH0/SI1738.WAV.wav,TRAIN/DR4/MSFH0/SI1738.PHN,92672
2494,TRAIN/DR4/MSFH0/SI586.WAV.wav,TRAIN/DR4/MSFH0/SI586.PHN,50279
2495,TRAIN/DR4/MSFH0/SX136.WAV.wav,TRAIN/DR4/MSFH0/SX136.PHN,65127
2496,TRAIN/DR4/MSFH0/SX226.WAV.wav,TRAIN/DR4/MSFH0/SX226.PHN,56935
2497,TRAIN/DR4/MSFH0/SX316.WAV.wav,TRAIN/DR4/MSFH0/SX316.PHN,43725
2498,TRAIN/DR4/MSFH0/SX406.WAV.wav,TRAIN/DR4/MSFH0/SX406.PHN,71066
2499,TRAIN/DR4/MSFH0/SX46.WAV.wav,TRAIN/DR4/MSFH0/SX46.PHN,45568
2500,TRAIN/DR4/MSMC0/SA1.WAV.wav,TRAIN/DR4/MSMC0/SA1.PHN,54682
2501,TRAIN/DR4/MSMC0/SA2.WAV.wav,TRAIN/DR4/MSMC0/SA2.PHN,41575
